App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
How it works: AK-74N,FAMILY,4.4,1031,,"100,000+",Free,0.0,4,Entertainment,"January 9, 2018",2.1.9f0,4.0.3 and up,4
AK-47: Simulator and Shooting,FAMILY,4.0,345,,"100,000+",Free,0.0,4,Simulation,"November 11, 2016",1.3.0,3.0 and up,4
AK-47 Sounds,FAMILY,3.9,656,,"500,000+",Free,0.0,4,Entertainment,"September 14, 2016",2.0,2.3.3 and up,4
AK 47 Live Wallpaper,PERSONALIZATION,4.1,585,,"50,000+",Free,0.0,4,Personalization,"June 20, 2018",1.3,4.1 and up,4
AK Interactive,FAMILY,4.3,734,,"10,000+",Free,0.0,4,Entertainment,"July 12, 2018",2.5,4.0 and up,4
AK-47 sounds,FAMILY,3.9,7,,"1,000+",Free,0.0,4,Entertainment,"June 18, 2018",568,4.0 and up,4
Wallpapers AK 47 Guns,PERSONALIZATION,4.5,37,,"5,000+",Free,0.0,4,Personalization,"February 26, 2017",1.0,4.1 and up,4
AK-47 Assault Rifle,FAMILY,3.7,165,,"10,000+",Free,0.0,4,Entertainment,"April 26, 2015",1.0,2.3 and up,4
Crisis Action: 2018 NO.1 FPS,GAME,4.3,807226,,"10,000,000+",Free,0.0,4,Action,"July 11, 2018",3.0.2,4.0.3 and up,4
AK 47 Guns Wallpaper,PERSONALIZATION,4.2,322,,"50,000+",Free,0.0,4,Personalization,"May 29, 2017",1.0,4.1 and up,4
AK-47 3D,GAME,3.7,91,,"10,000+",Free,0.0,4,Action,"December 25, 2016",3.2,2.3 and up,4
Book of AK-47,LIFESTYLE,3.8,6,,500+,Free,0.0,4,Lifestyle,"March 1, 2016",1.0.2,4.0.3 and up,4
Counter Terrorist Attack,GAME,3.9,145931,,"10,000,000+",Free,0.0,4,Action,"May 31, 2018",5.3.2,2.3 and up,4
RULES OF SURVIVAL,GAME,4.2,1343106,,"10,000,000+",Free,0.0,4,Action,"August 1, 2018",1.180271.184729,4.0 and up,4
AK47 Assault Rifle,TOOLS,3.9,54,,"10,000+",Free,0.0,4,Tools,"May 2, 2015",1.0.0.1,2.2 and up,4
Weapons simulator AK-47,FAMILY,4.1,21,,"5,000+",Free,0.0,4,Simulation,"May 15, 2017",1,4.1 and up,4
AK Phone,COMMUNICATION,4.4,9,,"5,000+",Free,0.0,4,Communication,"May 29, 2017",3.8.8,2.2 and up,4
AK Booster,TOOLS,3.8,71,,"10,000+",Free,0.0,4,Tools,"May 2, 2018",2.0.1.966,4.4 and up,4
GUN ZOMBIE,GAME,4.4,243121,,"5,000,000+",Free,0.0,4,Arcade,"October 17, 2014",5.3,2.3 and up,4
Gun Mod: Guns in Minecraft PE,FAMILY,3.6,33812,,"5,000,000+",Free,0.0,4,Entertainment,"July 30, 2018",2.5,4.1 and up,4
Kymco AK 550,AUTO_AND_VEHICLES,4.3,47,,"1,000+",Free,0.0,4,Auto & Vehicles,"November 11, 2016",1.0,2.3 and up,4
AK Math Coach,FAMILY,3.6,283,,"50,000+",Free,0.0,4,Education,"May 19, 2015",1.3,2.3.3 and up,4
Shoot Strike War Fire,GAME,4.1,82827,,"10,000,000+",Free,0.0,4,Arcade,"July 13, 2018",1.1.5,4.0 and up,4
University of Alabama,FAMILY,4.5,302,,"50,000+",Free,0.0,4,Education,"November 30, 2017",3.3,4.1 and up,4
AL.com: Alabama Football News,SPORTS,4.5,459,,"10,000+",Free,0.0,4,Sports,"July 23, 2018",3.7.10-0d44b899,4.1 and up,4
Alabama Road Trips,TRAVEL_AND_LOCAL,4.4,71,,"10,000+",Free,0.0,4,Travel & Local,"October 27, 2017",1.8.7,4.0 and up,4
Alabama DMV Permit Test - AL,FAMILY,4.3,218,,"10,000+",Free,0.0,4,Education,"February 15, 2018",6.0.3,4.4 and up,4
Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,4.2,1291,,"50,000+",Free,0.0,4,Travel & Local,"October 18, 2017",5.29.77 Domain 427,4.4 and up,4
Al Jazeera English,NEWS_AND_MAGAZINES,4.1,24456,,"1,000,000+",Free,0.0,4,News & Magazines,"July 24, 2018",Varies with device,Varies with device,4
AL Voice Recorder,PRODUCTIVITY,3.6,4832,,"1,000,000+",Free,0.0,4,Productivity,"November 22, 2016",2.1.7.3,3.0 and up,4
Al Quran : EAlim - Translations & MP3 Offline,BOOKS_AND_REFERENCE,4.5,96419,,"5,000,000+",Free,0.0,4,Books & Reference,"May 5, 2018",Varies with device,Varies with device,4
Al-Quran Al-Muallim,FAMILY,4.5,199,,"10,000+",Free,0.0,4,Education,"September 11, 2013",1.0beta,2.2 and up,4
We're Working Out - Al Kavadlo,HEALTH_AND_FITNESS,4.3,979,,"50,000+",Free,0.0,4,Health & Fitness,"December 24, 2017",Varies with device,Varies with device,4
Al-Quran 30 Juz free copies,BOOKS_AND_REFERENCE,4.5,12322,,"500,000+",Free,0.0,4,Books & Reference,"December 17, 2016",3.0,2.3 and up,4
I AM RICH,FAMILY,3.9,1455,,"10,000+",Free,0.0,4,Entertainment,"October 11, 2017",1.0,2.3 and up,4
Amazon for Tablets,SHOPPING,4.0,141584,,"10,000,000+",Free,0.0,4,Shopping,"July 31, 2018",16.14.0.850,4.4 and up,4
I Am Innocent,GAME,4.4,208501,,"1,000,000+",Free,0.0,4,Adventure,"July 23, 2018",2.8.307,4.0.3 and up,4
i am rich,BUSINESS,3.9,213,,"1,000+",Free,0.0,4,Business,"June 9, 2018",1.0,4.0 and up,4
Where Am I At?,TRAVEL_AND_LOCAL,3.8,39,,"10,000+",Free,0.0,4,Travel & Local,"October 8, 2016",1.2,4.1 and up,4
Coast To Coast AM Insider,NEWS_AND_MAGAZINES,3.9,4581,,"100,000+",Free,0.0,4,News & Magazines,"January 4, 2018",5.0.108,4.4 and up,4
Where Am I?,TOOLS,4.2,1313,,"100,000+",Free,0.0,4,Tools,"July 28, 2014",Varies with device,Varies with device,4
I Am Wizard,FAMILY,4.2,1493,,"100,000+",Free,0.0,4,Strategy,"April 1, 2018",1.0.9,4.1 and up,4
What Am I? - Brain Teasers,GAME,4.2,4537,,"100,000+",Free,0.0,4,Trivia,"April 5, 2017",2.2,4.0.3 and up,4
Who am I? (Biblical),GAME,4.5,5849,,"500,000+",Free,0.0,4,Trivia,"September 13, 2017",1.2.2_comAds,4.0.3 and up,4
Anno: Build an Empire,FAMILY,3.5,33944,,"1,000,000+",Free,0.0,4,Strategy,"March 10, 2016",2.0.0,4.1 and up,4
Vikings: an Archer's Journey,GAME,4.5,10256,,"1,000,000+",Free,0.0,4,Action,"December 11, 2017",2.1.0,4.3 and up,4
Final Fantasy XV: A New Empire,FAMILY,4.0,484858,,"10,000,000+",Free,0.0,4,Strategy,"June 15, 2018",3.30.4.83,4.1 and up,4
Virtual Families 2,FAMILY,4.2,636228,,"10,000,000+",Free,0.0,4,Casual,"July 19, 2018",Varies with device,Varies with device,4
The Sims™ FreePlay,FAMILY,4.3,931503,,"10,000,000+",Free,0.0,4,Simulation,"July 16, 2018",5.39.1,4.0.3 and up,4
My Emma :),FAMILY,4.1,245839,,"10,000,000+",Free,0.0,4,Casual,"April 3, 2017",2.7.0,4.1 and up,4
League of Gamers - Be an E-Sports Legend!,SPORTS,4.5,68072,,"5,000,000+",Free,0.0,4,Sports,"July 26, 2018",1.1.7,4.1 and up,4
Draw a Stickman: EPIC Free,GAME,4.2,210317,,"10,000,000+",Free,0.0,4,Adventure,"April 10, 2015",1.4.3.104,2.3.3 and up,4
My Horse,FAMILY,4.5,1333338,,"10,000,000+",Free,0.0,4,Casual,"May 23, 2018",1.34.1,2.3.3 and up,4
My Boo - Your Virtual Pet Game,FAMILY,4.4,899748,,"10,000,000+",Free,0.0,4,Casual,"August 3, 2018",2.11,4.1 and up,4
Create apps fast with beautiful design and no code,BUSINESS,3.7,23729,,"1,000,000+",Free,0.0,4,Business,"May 14, 2018",7.2,4.4 and up,4
THE KING OF FIGHTERS-A 2012(F),GAME,4.4,406511,,"5,000,000+",Free,0.0,4,Action,"October 21, 2016",1.0.5,4.0.3 and up,4
Text free - Free Text + Call,SOCIAL,4.3,315390,,"10,000,000+",Free,0.0,4,Social,"July 26, 2018",Varies with device,Varies with device,4
Diary with lock password,LIFESTYLE,4.3,179139,,"5,000,000+",Free,0.0,4,Lifestyle,"November 1, 2017",3.5.3,4.0.3 and up,4
Fast like a Fox,GAME,4.3,104389,,"5,000,000+",Free,0.0,4,Adventure,"April 17, 2018",1.4.0,4.2 and up,4
Google Photos,PHOTOGRAPHY,4.5,10847682,,"1,000,000,000+",Free,0.0,4,Photography,"August 1, 2018",Varies with device,Varies with device,4
Scoompa Video - Slideshow Maker and Video Editor,PHOTOGRAPHY,4.5,559931,,"10,000,000+",Free,0.0,4,Photography,"May 10, 2018",Varies with device,Varies with device,4
Girls Craft: Exploration,FAMILY,3.8,130689,,"5,000,000+",Free,0.0,4,Simulation,"August 3, 2018",1.32,4.2 and up,4
The PCH App,LIFESTYLE,4.5,234971,,"1,000,000+",Free,0.0,4,Lifestyle,"July 25, 2018",2.8.7.78579,4.4 and up,4
Legend - Animate Text in Video,SOCIAL,4.5,228737,,"10,000,000+",Free,0.0,4,Social,"July 12, 2016",Varies with device,Varies with device,4
"Resume Builder Free, 5 Minute CV Maker & Templates",BUSINESS,4.4,72202,,"1,000,000+",Free,0.0,4,Business,"June 25, 2018",6.0,4.0.3 and up,4
ao,FAMILY,3.5,14145,,"1,000,000+",Free,0.0,4,Strategy,"June 8, 2016",1.0.9,4.0 and up,4
AO Player,EVENTS,4.0,9,,"1,000+",Free,0.0,4,Events,"December 20, 2017",1.1.4,4.4 and up,4
Ao Oni2,GAME,4.1,21223,,"1,000,000+",Free,0.0,4,Adventure,"April 20, 2018",1.6.6,4.1 and up,4
A. O. Smith,TOOLS,4.2,32,,"10,000+",Free,0.0,4,Tools,"May 21, 2018",3.0.22,4.0 and up,4
Arena of Valor: 5v5 Arena Game,GAME,4.4,438911,,"10,000,000+",Free,0.0,4,Action,"June 28, 2018",1.23.1.2,4.0.3 and up,4
PlacarTv Futebol Ao Vivo,COMMUNICATION,4.1,2063,,"100,000+",Free,0.0,4,Communication,"June 3, 2018",1.0.3,4.0 and up,4
Princess Closet : Otome games free dating sim,FAMILY,4.5,29495,,"1,000,000+",Free,0.0,4,Simulation,"May 24, 2018",1.11.0,4.0.3 and up,4
PES 2018 PRO EVOLUTION SOCCER,SPORTS,4.4,1721943,,"10,000,000+",Free,0.0,4,Sports,"June 27, 2018",2.3.2,5.0 and up,4
Mobile Legends: Bang Bang,GAME,4.4,8219586,,"100,000,000+",Free,0.0,4,Action,"July 24, 2018",1.2.97.3042,4.0.3 and up,4
Heroes of Order & Chaos,FAMILY,4.2,690148,,"10,000,000+",Free,0.0,4,Strategy,"October 27, 2017",Varies with device,Varies with device,4
Kill Shot Bravo: Sniper FPS,GAME,4.4,579519,,"10,000,000+",Free,0.0,4,Action,"July 18, 2018",5.1,4.1 and up,4
Tennis Champion 3D - Online Sports Game,SPORTS,4.0,170973,,"5,000,000+",Free,0.0,4,Sports,"June 6, 2018",2.1,4.1 and up,4
Carnivores: Dinosaur Hunter,GAME,4.2,62636,,"1,000,000+",Free,0.0,4,Action,"July 2, 2018",1.8.0,4.0.3 and up,4
High School Simulator 2017,FAMILY,4.2,123136,,"5,000,000+",Free,0.0,4,Simulation,"June 25, 2018",1.0,4.0 and up,4
Hopeless Land: Fight for Survival,GAME,4.2,250197,,"5,000,000+",Free,0.0,4,Action,"July 12, 2018",1.0,4.1 and up,4
Virtual Cigarette Smoking (prank),FAMILY,3.7,29838,,"5,000,000+",Free,0.0,4,Entertainment,"June 28, 2018",2.2,Varies with device,4
Ultimate Tennis,SPORTS,4.3,183004,,"10,000,000+",Free,0.0,4,Sports,"July 19, 2018",2.29.3118,4.0.3 and up,4
Legion of Heroes,FAMILY,4.3,143087,,"1,000,000+",Free,0.0,4,Role Playing,"July 12, 2018",1.9.22,4.0 and up,4
Heroes Arena,GAME,4.2,336386,,"10,000,000+",Free,0.0,4,Action,"July 24, 2018",2.0.1,4.0.3 and up,4
Range Master: Sniper Academy,SPORTS,4.1,91935,,"10,000,000+",Free,0.0,4,Sports,"April 26, 2018",2.1.3,4.1 and up,4
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381624,,"10,000,000+",Free,0.0,4,Action,"March 14, 2017",3.1.1,3.0 and up,4
Can Your Pet? : Returns - Teen,FAMILY,4.3,45370,,"1,000,000+",Free,0.0,4,Simulation,"August 2, 2018",2.59.8,2.3 and up,4
GUYZ - Gay Chat & Gay Dating,SOCIAL,4.4,41269,,"1,000,000+",Free,0.0,4,Social,"May 10, 2017",1.3.6.4,4.0.3 and up,4
3D Tennis,SPORTS,4.2,1008012,,"50,000,000+",Free,0.0,4,Sports,"December 5, 2017",1.7.7,2.1 and up,4
Start the Hunt for the Lost Treasure,FAMILY,3.8,302,,"10,000+",Free,0.0,4,Puzzle;Brain Games,"September 13, 2017",1.4,4.0.3 and up,4
Treasure Hunt Hidden Objects Adventure Game,FAMILY,4.3,1231,,"100,000+",Free,0.0,4,Puzzle,"May 24, 2018",2.2,4.1 and up,4
Scanning under clothes (prank),FAMILY,3.7,1443,,"100,000+",Free,0.0,4,Entertainment,"January 18, 2018",3.0,2.3 and up,4
WGT Golf Game by Topgolf,SPORTS,4.3,148083,,"10,000,000+",Free,0.0,4,Sports,"July 24, 2018",1.42.2,4.1 and up,4
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,,"10,000,000+",Free,0.0,4,Simulation,"January 17, 2018",2.4.0,4.0 and up,4
Hidden Objects Treasure Hunt Adventure Games,FAMILY,4.3,275,,"10,000+",Free,0.0,4,Puzzle,"July 9, 2018",1.0.1,4.4 and up,4
Live Camera Viewer ★ World Webcam & IP Cam Streams,TRAVEL_AND_LOCAL,4.0,64164,,"10,000,000+",Free,0.0,4,Travel & Local,"April 7, 2018",1.9,4.1 and up,4
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76616,,"1,000,000+",Free,0.0,4,News & Magazines,"May 25, 2017",4.4.3,4.0 and up,4
AP ENPS Mobile,PRODUCTIVITY,4.1,22,,"5,000+",Free,0.0,4,Productivity,"March 8, 2016",8.0.0130,4.4 and up,4
WiFi Access Point (hotspot),COMMUNICATION,3.9,684,,"100,000+",Free,0.0,4,Communication,"May 14, 2015",1.1.2,2.3 and up,4
AP Manager,TOOLS,4.0,177,,"10,000+",Free,0.0,4,Tools,"May 4, 2015",1.0.8,2.3 and up,4
AP App for Android™,NEWS_AND_MAGAZINES,3.6,188,,"10,000+",Free,0.0,4,News & Magazines,"May 12, 2016",1.0,4.0 and up,4
Access Point Finder,LIFESTYLE,4.0,22,,"10,000+",Free,0.0,4,Lifestyle,"September 6, 2016",1.0,3.0 and up,4
AP English Language: Practice Tests and Flashcards,FAMILY,4.5,19,,"5,000+",Free,0.0,4,Education,"July 3, 2018",1.6.7.1,4.1 and up,4
Access Point Browser,TOOLS,4.2,25,,"1,000+",Free,0.0,4,Tools,"September 22, 2017",3.11,4.3 and up,4
AP Installer,TOOLS,4.5,23,,"5,000+",Free,0.0,4,Tools,"July 20, 2018",13,3.2 and up,4
Ap Video Downloader for fb New 2018,TOOLS,4.2,676,,"100,000+",Free,0.0,4,Tools,"July 31, 2018",3.0.188,4.0.3 and up,4
HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,,"100,000+",Free,0.0,4,Tools,"September 12, 2016",2.003,2.3 and up,4
AP Flashcards,FAMILY,3.7,88,,"10,000+",Free,0.0,4,Education,"August 30, 2015",1.3.14,3.1 and up,4
Access Point Names,COMMUNICATION,4.0,138,,"10,000+",Free,0.0,4,Communication,"August 12, 2014",1.0,2.3.3 and up,4
AP Biology Study Guide + Quiz,FAMILY,4.4,105,,"10,000+",Free,0.0,4,Education,"March 22, 2016",1.5.1,4.1 and up,4
Reuters News,NEWS_AND_MAGAZINES,4.3,13166,,"1,000,000+",Free,0.0,4,News & Magazines,"June 6, 2018",3.4.4,4.1 and up,4
AP Physics 1 Prep: Practice Tests and Flashcards,FAMILY,4.4,29,,"5,000+",Free,0.0,4,Education,"July 3, 2018",1.6.7.1,4.1 and up,4
AP Psychology Prep: Practice Tests and Flashcards,FAMILY,4.5,242,,"50,000+",Free,0.0,4,Education,"July 3, 2018",1.6.7.1,4.1 and up,4
APN Settings,TOOLS,3.7,3743,,"1,000,000+",Free,0.0,4,Tools,"August 3, 2018",6.4,4.1 and up,4
AP Math & Computer Science,FAMILY,3.7,37,,"5,000+",Free,0.0,4,Education,"July 19, 2015",2.16,2.3 and up,4
AP Statistics Prep: Practice Tests and Flashcards,FAMILY,4.2,19,,"5,000+",Free,0.0,4,Education,"July 3, 2018",1.6.7.1,4.1 and up,4
AdventureQuest 3D MMO,FAMILY,4.3,22667,,"1,000,000+",Free,0.0,4,Role Playing,"July 26, 2018",1.10.1,4.4 and up,4
AdventureQuest Dragons,FAMILY,3.9,10114,,"100,000+",Free,0.0,4,Casual,"June 13, 2018",1.0.63,4.0 and up,4
Battle Gems (AdventureQuest),FAMILY,4.4,48427,,"500,000+",Free,0.0,4,Puzzle,"March 31, 2018",Varies with device,Varies with device,4
Undead Assault,GAME,4.3,4704,,"100,000+",Free,0.0,4,Arcade,"November 4, 2015",1.4.6,2.3 and up,4
Aqw&3d Design Notes Manager,FAMILY,4.5,11,,500+,Free,0.0,4,Entertainment,"August 15, 2017",3.0,4.0.3 and up,4
AQ Aspergers Test,MEDICAL,3.9,265,,"10,000+",Free,0.0,4,Medical,"October 14, 2015",1.4.0,2.3.3 and up,4
Puffin Web Browser,COMMUNICATION,4.3,541661,,"10,000,000+",Free,0.0,4,Communication,"July 9, 2018",7.5.3.20547,4.1 and up,4
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2052407,,"50,000,000+",Free,0.0,4,Weather,"August 2, 2018",Varies with device,Varies with device,4
Moovit: Bus Time & Train Time Live Info,MAPS_AND_NAVIGATION,4.4,616742,,"10,000,000+",Free,0.0,4,Maps & Navigation,"August 5, 2018",Varies with device,Varies with device,4
Iron Blade,GAME,4.4,161637,,"10,000,000+",Free,0.0,4,Action,"July 18, 2018",1.7.0m,4.0.3 and up,4
QR Droid,PRODUCTIVITY,4.1,349151,,"50,000,000+",Free,0.0,4,Productivity,"August 1, 2018",Varies with device,Varies with device,4
QR BARCODE SCANNER,TOOLS,3.8,169369,,"10,000,000+",Free,0.0,4,Tools,"September 5, 2016",Varies with device,Varies with device,4
Dungeon Boss – Strategy RPG,FAMILY,4.4,218881,,"5,000,000+",Free,0.0,4,Role Playing,"March 28, 2018",0.5.10011,4.0.3 and up,4
Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722,,"10,000,000+",Free,0.0,4,Role Playing,"July 9, 2018",3.1.2b,4.0.3 and up,4
Dungeon Quest,FAMILY,4.5,244039,,"5,000,000+",Free,0.0,4,Role Playing,"June 4, 2018",3.0.5.2,4.0 and up,4
Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685,,"10,000,000+",Free,0.0,4,Role Playing,"June 21, 2018",3.6.1a,4.0.3 and up,4
Evil Apples: A Dirty Card Game,GAME,4.3,137696,,"5,000,000+",Free,0.0,4,Word,"July 19, 2018",2.3.3,4.2 and up,4
Megatramp - a Story of Success!,FAMILY,4.3,322976,,"5,000,000+",Free,0.0,4,Simulation,"June 13, 2018",Varies with device,4.2 and up,4
Knightfall™ AR,FAMILY,4.2,254,,"10,000+",Free,0.0,4,Strategy,"March 17, 2018",1.0,7.0 and up,4
Ghost Snap AR Horror Survival,GAME,3.8,898,,"100,000+",Free,0.0,4,Adventure,"December 21, 2016",1.2.3.1,2.3 and up,4
The Walking Dead: Our World,GAME,4.0,22435,,"1,000,000+",Free,0.0,4,Action,"August 1, 2018",1.1.0.3,5.0 and up,4
Jurassic World™ Alive,FAMILY,4.3,308944,,"5,000,000+",Free,0.0,4,Simulation,"August 2, 2018",1.3.15,4.4 and up,4
Sketchfab,FAMILY,4.3,906,,"50,000+",Free,0.0,4,Entertainment,"March 9, 2018",0.46.0,4.4 and up,4
Ingress,GAME,4.3,391325,,"10,000,000+",Free,0.0,4,Adventure,"June 20, 2018",1.131.2,4.0 and up,4
My Tamagotchi Forever,FAMILY,4.3,28735,,"1,000,000+",Free,0.0,4,Casual,"August 1, 2018",1.12.0.1654,4.2 and up,4
Flat Pack,GAME,4.4,862,,"100,000+",Free,0.0,4,Action,"March 16, 2018",1.0.4,7.0 and up,4
Crayola Color Blaster,GAME,3.8,17,,"1,000+",Free,0.0,4,Arcade,"March 13, 2018",1.5,7.0 and up,4
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,,"50,000+",Free,0.0,4,House & Home,"July 10, 2018",3.7.1,5.0 and up,4
Wayfair - Shop All Things Home,SHOPPING,4.5,20247,,"5,000,000+",Free,0.0,4,Shopping,"August 3, 2018",4.70.30,4.1 and up,4
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,,"10,000,000+",Free,0.0,4,News & Magazines,"August 1, 2018",6.19.5,4.4 and up,4
"Overstock – Home Decor, Furniture Shopping",SHOPPING,4.4,25717,,"1,000,000+",Free,0.0,4,Shopping,"July 31, 2018",Varies with device,Varies with device,4
Stack It AR,GAME,3.8,1363,,"100,000+",Free,0.0,4,Arcade,"June 29, 2018",1.1.4,4.0 and up,4
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,,"100,000+",Free,0.0,4,Tools,"August 3, 2018",1.1.7,7.0 and up,4
SNOW - AR Camera,PHOTOGRAPHY,4.3,1017237,,"50,000,000+",Free,0.0,4,Photography,"July 30, 2018",7.6.5,4.3 and up,4
Monster Park AR - Jurassic Dinosaurs in Real World,FAMILY,3.7,128,,"10,000+",Free,0.0,4,Entertainment,"March 8, 2018",1.2.2.122,7.0 and up,4
Solar System AR ( ARCore ),FAMILY,4.0,211,,"10,000+",Free,0.0,4,Entertainment,"July 23, 2018",0.8.6,7.0 and up,4
Super AR,FAMILY,3.8,410,,"10,000+",Free,0.0,4,Entertainment,"December 18, 2017",2.1,4.0 and up,4
Spacecraft AR,FAMILY,4.4,83,,"10,000+",Free,0.0,4,Education,"June 28, 2018",1.2,7.0 and up,4
Assemblr - Create 3D Models (Sandbox AR),FAMILY,3.8,1745,,"1,000,000+",Free,0.0,4,Simulation,"July 17, 2018",2.25,5.0 and up,4
Portal AR - Step Into Scotland,TRAVEL_AND_LOCAL,3.7,25,,"5,000+",Free,0.0,4,Travel & Local,"June 4, 2018",1.4,7.0 and up,4
Arcraft - AR Sandbox,GAME,3.8,469,,"10,000+",Free,0.0,4,Adventure,"May 19, 2017",1.4,4.0 and up,4
Augment - 3D Augmented Reality,BUSINESS,4.1,25195,,"1,000,000+",Free,0.0,4,Business,"February 26, 2018",v3.4.0-3,4.0.3 and up,4
Satellite AR,BOOKS_AND_REFERENCE,4.1,9636,,"1,000,000+",Free,0.0,4,Books & Reference,"September 22, 2011",2.4,2.1 and up,4
Figment AR,FAMILY,3.7,22,,"5,000+",Free,0.0,4,Entertainment,"July 10, 2018",1.0,7.0 and up,4
AR Tank Battle,GAME,3.6,153,,"10,000+",Free,0.0,4,Action,"December 31, 2016",1.3,4.0 and up,4
"Just a Line - Draw Anywhere, with AR",FAMILY,4.1,1152,,"100,000+",Free,0.0,4,Entertainment,"May 30, 2018",2.0.0,7.0 and up,4
AR Toybox - Augmented Reality Demos,FAMILY,3.8,20,,"1,000+",Free,0.0,4,Simulation,"August 17, 2017",1.0.2,4.1 and up,4
"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,4.2,29,,"5,000+",Free,0.0,4,Productivity,"July 26, 2018",1.23,7.0 and up,4
【Miku AR Camera】Mikuture,FAMILY,4.4,36268,,"1,000,000+",Free,0.0,4,Entertainment,"April 25, 2017",3.0.15,4.2 and up,4
AR Toys: Playground Sandbox | Remote Car,FAMILY,4.5,153,,"10,000+",Free,0.0,4,Simulation,"August 3, 2018",0.8,7.0 and up,4
Summer Camp Island AR,FAMILY,3.6,740,,"50,000+",Free,0.0,4,Simulation,"July 5, 2018",1.0.2,4.4 and up,4
AR Sport Cars,FAMILY,3.6,284,,"10,000+",Free,0.0,4,Simulation,"June 10, 2017",1.0,4.1 and up,4
AS - News and sports results.,SPORTS,3.7,20879,,"1,000,000+",Free,0.0,4,Sports,"June 9, 2018",5.1.13,4.1 and up,4
MARCA - Diario Líder Deportivo,SPORTS,3.9,76340,,"5,000,000+",Free,0.0,4,Sports,"July 25, 2018",6.3.3,4.1 and up,4
SleepCloud Backup for Sleep as Android,LIFESTYLE,4.2,2563,,"100,000+",Free,0.0,4,Lifestyle,"June 26, 2018",Varies with device,Varies with device,4
AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374,,"100,000+",Free,0.0,4,Sports,"September 14, 2017",1.0.10,4.1 and up,4
"Sleep as Android: Sleep cycle tracker, smart alarm",LIFESTYLE,4.3,246201,,"10,000,000+",Free,0.0,4,Lifestyle,"July 23, 2018",Varies with device,Varies with device,4
Sonic the Hedgehog™ Classic,GAME,4.4,125652,,"10,000,000+",Free,0.0,4,Action,"June 18, 2018",3.3.0,4.2 and up,4
The Aether: Life as a God,FAMILY,4.1,1407,,"100,000+",Free,0.0,4,Role Playing,"March 12, 2018",1.0.5,4.0 and up,4
CAPTCHA Pack for Sleep as Android,LIFESTYLE,4.0,448,,"50,000+",Free,0.0,4,Lifestyle,"June 8, 2018",1.3,2.3 and up,4
Pacific Navy Fighter C.E. (AS),GAME,4.3,11379,,"500,000+",Free,0.0,4,Arcade,"July 29, 2018",1.4,4.0.3 and up,4
Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28,,"1,000+",Free,0.0,4,Lifestyle,"January 23, 2016",1.0.0.8,4.2 and up,4
Ear Agent: Super Hearing,COMMUNICATION,3.7,42329,,"5,000,000+",Free,0.0,4,Communication,"June 4, 2018",Varies with device,Varies with device,4
Ninja Turtles: Legends,FAMILY,4.3,344283,,"10,000,000+",Free,0.0,4,Role Playing,"December 18, 2017",1.11.39,4.1 and up,4
Timely Alarm Clock,LIFESTYLE,4.3,258717,,"10,000,000+",Free,0.0,4,Lifestyle,"September 25, 2017",1.3.1,4.0.3 and up,4
PDF Viewer & Book Reader,PRODUCTIVITY,4.1,40437,,"5,000,000+",Free,0.0,4,Productivity,"February 6, 2018",Varies with device,Varies with device,4
My OldBoy! Free - GBC Emulator,GAME,4.2,51787,,"5,000,000+",Free,0.0,4,Arcade,"January 12, 2018",Varies with device,Varies with device,4
My Boy! Free - GBA Emulator,GAME,4.3,531074,,"10,000,000+",Free,0.0,4,Arcade,"January 9, 2018",Varies with device,Varies with device,4
Google Voice,COMMUNICATION,4.2,171052,,"10,000,000+",Free,0.0,4,Communication,"August 3, 2018",Varies with device,Varies with device,4
Samsung Health,HEALTH_AND_FITNESS,4.3,480208,,"500,000,000+",Free,0.0,4,Health & Fitness,"July 31, 2018",5.17.2.009,5.0 and up,4
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867,,"5,000,000+",Free,0.0,4,Video Players & Editors,"May 24, 2017",3.1.0 (build 1210),2.3.3 and up,4
Maleficent Free Fall,FAMILY,4.4,450013,,"10,000,000+",Free,0.0,4,Puzzle,"July 11, 2018",5.9.0,4.2 and up,4
Star Wars™: Force Arena,FAMILY,4.4,228130,,"5,000,000+",Free,0.0,4,Strategy,"July 19, 2018",3.1.4,4.1 and up,4
