App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
BL-ED: From BLUE to RED,GAME,nan,3,,10+,Free,0.0,,Arcade,"April 24, 2016",1.6.5,4.4W and up,
B L Enterprises,FINANCE,nan,2,,10+,Free,0.0,,Finance,"May 11, 2018",1.8,4.0.3 and up,
Bm,FAMILY,nan,1,,100+,Free,0.0,,Puzzle,"September 21, 2016",1.0,4.0.3 and up,
Myjob@BM,SOCIAL,nan,1,,100+,Free,0.0,,Social,"June 13, 2018",1.16.21,4.1 and up,
MOD Black for BM,BOOKS_AND_REFERENCE,nan,2,,100+,Free,0.0,,Books & Reference,"July 31, 2017",1.0,4.0 and up,
TuenMun BM,TOOLS,nan,6,,"1,000+",Free,0.0,,Tools,"May 17, 2017",1.2,4.0.3 and up,
bm-Events,SOCIAL,nan,0,,10+,Free,0.0,,Social,"November 1, 2016",1.1.1,4.4 and up,
BM CRM,SHOPPING,nan,0,,5+,Free,0.0,,Shopping,"October 31, 2017",1.0,4.1 and up,
iFORA BM,MEDICAL,nan,3,,100+,Free,0.0,,Medical,"April 9, 2018",1.0.8,4.3 and up,
postit.bm,SHOPPING,nan,1,,500+,Free,0.0,,Shopping,"March 14, 2018",2.53,4.1 and up,
orderin.bm,FOOD_AND_DRINK,nan,0,,1+,Free,0.0,,Food & Drink,"August 1, 2018",Varies with device,Varies with device,
BM Assets,FINANCE,nan,6,,500+,Free,0.0,,Finance,"October 25, 2016",1.1,2.3.3 and up,
BM Interventi,PRODUCTIVITY,nan,2,,10+,Free,0.0,,Productivity,"May 4, 2018",1.4.0,4.3 and up,
BM Tahmin: Ücretsiz İddaa Tahminleri,SPORTS,nan,7,,500+,Free,0.0,,Sports,"December 11, 2017",1.3,4.0.3 and up,
RIV-BM FPV,FAMILY,nan,0,,10+,Free,0.0,,Entertainment,"August 12, 2017",1.0.1,2.2 and up,
På sporet ABC (BM),FAMILY,nan,2,,"1,000+",Free,0.0,,Educational,"December 21, 2016",v1.2,4.0 and up,
BAMMS for BM 1Park,PRODUCTIVITY,nan,7,,50+,Free,0.0,,Productivity,"July 19, 2018",1.3.2,4.1 and up,
Anime Mod for BM,BOOKS_AND_REFERENCE,nan,0,,100+,Free,0.0,,Books & Reference,"July 28, 2017",1.0,4.0 and up,
Radio BN,FAMILY,nan,53,,"5,000+",Free,0.0,,Entertainment,"January 12, 2018",1.0.3,4.4 and up,
BN PERKS™,LIFESTYLE,nan,0,,100+,Free,0.0,,Lifestyle,"June 2, 2018",2.13,4.0.3 and up,
2017 BN SM Sales Conference,BUSINESS,nan,2,,100+,Free,0.0,,Business,"September 28, 2017",v2.7.11.6,4.1 and up,
BN Inscript Improved Input keyboard,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"December 7, 2017",1.0,2.3 and up,
BN Pro Battery Level-White,LIBRARIES_AND_DEMO,nan,21,,"5,000+",Free,0.0,,Libraries & Demo,"February 5, 2017",2.3.2,1.6 and up,
BN MALLORCA Radio,COMMUNICATION,nan,23,,"1,000+",Free,0.0,,Communication,"November 29, 2017",2.0.14.4,2.3 and up,
BN Habitat - Property Experts - Buy | Sell | Rent,BUSINESS,nan,0,,50+,Free,0.0,,Business,"October 4, 2017",1.8,4.1 and up,
Sam.BN,TOOLS,nan,83,,"1,000+",Free,0.0,,Tools,"March 27, 2015",1.0.0,4.0.3 and up,
BN DB1 App,PRODUCTIVITY,nan,2,,50+,Free,0.0,,Productivity,"December 4, 2017",1.2,4.0.3 and up,
BN Inscript Improved Keyboard,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"November 6, 2017",1.0,2.3 and up,
Bee.Bo,LIFESTYLE,nan,11,,"1,000+",Free,0.0,,Lifestyle,"April 13, 2017",1.2.9,4.1 and up,
Free Blood Pressure,MEDICAL,nan,7,,"5,000+",Free,0.0,,Medical,"October 13, 2016",3.0.0,4.0.3 and up,
BP Service,BUSINESS,nan,0,,100+,Free,0.0,,Business,"January 17, 2018",Rocksteady 1.3,4.1 and up,
Compas BP Store,SHOPPING,nan,0,,10+,Free,0.0,,Shopping,"December 21, 2017",1.0.3,4.4 and up,
BP Assist,TOOLS,nan,0,,100+,Free,0.0,,Tools,"July 3, 2018",4.4.14.4487,4.0.3 and up,
BQ Partners,COMMUNICATION,nan,0,,"1,000+",Free,0.0,,Communication,"July 27, 2018",Varies with device,Varies with device,
gardening ideas flower diy,HOUSE_AND_HOME,nan,0,,100+,Free,0.0,,House & Home,"May 29, 2017",1.0,2.3 and up,
Add-On: bq (c),PRODUCTIVITY,nan,17,,"1,000+",Free,0.0,,Productivity,"May 19, 2015",10.0.3086,4.0 and up,
BQ Llicència,SPORTS,nan,18,,"5,000+",Free,0.0,,Sports,"January 30, 2016",Varies with device,4.0 and up,
Wherever BQ,TRAVEL_AND_LOCAL,nan,7,,50+,Free,0.0,,Travel & Local,"September 5, 2017",5.63.0,4.0.3 and up,
Add-On: bq (b),PRODUCTIVITY,nan,9,,"1,000+",Free,0.0,,Productivity,"May 19, 2015",10.0.3086,4.0 and up,
bq magazine,NEWS_AND_MAGAZINES,nan,2,,50+,Free,0.0,,News & Magazines,"July 19, 2018",7.2.2,4.1 and up,
Bill Miller Bar-B-Q Store Ops,BUSINESS,nan,0,,100+,Free,0.0,,Business,"June 19, 2018",1.3,4.4 and up,
Bar BQ Tonight Dublin,LIFESTYLE,nan,0,,50+,Free,0.0,,Lifestyle,"May 20, 2018",1.1.9371,4.0.3 and up,
Theme for Android 7.0,PERSONALIZATION,nan,0,,"5,000+",Free,0.0,,Personalization,"October 18, 2017",Varies with device,Varies with device,
Jimbo's Pit Bar B-Q,FOOD_AND_DRINK,nan,3,,100+,Free,0.0,,Food & Drink,"November 28, 2016",2.6.003,4.0 and up,
Miller's Bar B-Q,FOOD_AND_DRINK,nan,0,,50+,Free,0.0,,Food & Drink,"November 30, 2016",2.6.003,4.0 and up,
BAR-B-Q Recipes,FOOD_AND_DRINK,nan,0,,100+,Free,0.0,,Food & Drink,"January 30, 2018",1.0,4.0 and up,
Bar BQ Night Middlesbrough,SHOPPING,nan,0,,100+,Free,0.0,,Shopping,"July 2, 2018",5.13.1,4.1 and up,
BQ Wings,FOOD_AND_DRINK,nan,1,,50+,Free,0.0,,Food & Drink,"July 17, 2018",2.7.0,4.1 and up,
Bible Quizzer - The App for Bible Quizzers,FAMILY,nan,0,,100+,Free,0.0,,Education,"August 2, 2018",30.0,4.2 and up,
Texas Bar-B-Q Rewards,FOOD_AND_DRINK,nan,0,,5+,Free,0.0,,Food & Drink,"March 28, 2018",2.0.24,4.1 and up,
4-T's Bar-BQ & Catering,SHOPPING,nan,0,,10+,Free,0.0,,Shopping,"January 16, 2017",1.0.1,4.1 and up,
"Zetup, print in one click",TOOLS,nan,40,,"1,000+",Free,0.0,,Tools,"January 26, 2018",1.11.6,5.0 and up,
Br video editing,FAMILY,nan,1,,100+,Free,0.0,,Entertainment,"September 1, 2017",1.0,4.1 and up,
Tv Br News,FAMILY,nan,4,,100+,Free,0.0,,Entertainment,"January 10, 2018",1.4,2.3 and up,
Táxi Nacional BR,MAPS_AND_NAVIGATION,nan,88,,"5,000+",Free,0.0,,Maps & Navigation,"August 2, 2018",3.46.5,4.0.3 and up,
BR Classified,BUSINESS,nan,0,,50+,Free,0.0,,Business,"August 30, 2017",1.0,4.2 and up,
Top BR Chaya Songs,FAMILY,nan,0,,10+,Free,0.0,,Entertainment,"May 18, 2018",1.0,4.0.3 and up,
Cube BR LWP simple,PERSONALIZATION,nan,19,,"1,000+",Free,0.0,,Personalization,"November 25, 2016",1.5.2,2.1 and up,
Mu Elite BR,BUSINESS,nan,30,,100+,Free,0.0,,Business,"July 16, 2018",3.0.By.EliteMu,2.3 and up,
Loteria BR,FAMILY,nan,0,,50+,Free,0.0,,Entertainment,"May 17, 2017",1.0.6,4.0 and up,
Vidroid.com.br,NEWS_AND_MAGAZINES,nan,49,,"5,000+",Free,0.0,,News & Magazines,"November 25, 2017",8.0,4.0 and up,
CINE BR,VIDEO_PLAYERS,nan,23,,"1,000+",Free,0.0,,Video Players & Editors,"March 29, 2018",1,4.2 and up,
B R COACHINGS,FAMILY,nan,1,,10+,Free,0.0,,Education,"July 12, 2018",1.0,4.4 and up,
B. R. Ambedkar Jayanti SMS,PERSONALIZATION,nan,0,,500+,Free,0.0,,Personalization,"March 19, 2018",1.2,4.0.3 and up,
BS Films,FAMILY,nan,1,,100+,Free,0.0,,Entertainment,"December 12, 2017",2.0.0,4.3 and up,
BS Tractor,GAME,nan,3,,100+,Free,0.0,,Racing,"December 6, 2017",1.0,4.1 and up,
BibApp TU BS,FAMILY,nan,16,,"1,000+",Free,0.0,,Education,"December 15, 2014",2.0.0,4.0 and up,
BS Chopper,GAME,nan,0,,100+,Free,0.0,,Racing,"October 5, 2017",1.0,4.1 and up,
ATC Unico BS,COMMUNICATION,nan,10,,500+,Free,0.0,,Communication,"October 16, 2015",0.12,4.1 and up,
Revista BS,NEWS_AND_MAGAZINES,nan,10,,100+,Free,0.0,,News & Magazines,"January 13, 2017",0.0.5,4.1 and up,
BS Where Am I,TOOLS,nan,9,,50+,Free,0.0,,Tools,"July 5, 2018",2.3,2.3 and up,
BS TRACK CLIENT,TOOLS,nan,0,,10+,Free,0.0,,Tools,"August 13, 2017",1.1,1.5 and up,
Kiosko BS,NEWS_AND_MAGAZINES,nan,55,,"1,000+",Free,0.0,,News & Magazines,"May 12, 2017",2.0,4.0 and up,
Corporate B.S. Generator,BUSINESS,nan,0,,10+,Free,0.0,,Business,"November 20, 2017",1.00,3.0 and up,
BT App,NEWS_AND_MAGAZINES,nan,24,,"1,000+",Free,0.0,,News & Magazines,"July 19, 2018",1.0.124,4.2 and up,
ProGrade BT,TOOLS,nan,0,,500+,Free,0.0,,Tools,"April 27, 2018",1.0.2,4.3 and up,
BT Satmeter,TOOLS,nan,0,,100+,Free,0.0,,Tools,"April 12, 2018",V2.3,4.3 and up,
BT (Usage Interne),LIBRARIES_AND_DEMO,nan,3,,100+,Free,0.0,,Libraries & Demo,"August 17, 2017",1.1,2.3 and up,
BT Position Sender - Bluetooth Position Sender,TOOLS,nan,0,,10+,Free,0.0,,Tools,"July 3, 2018",1.2.0,4.4 and up,
BT Master,FAMILY,nan,0,,100+,Free,0.0,,Education,"November 6, 2016",NaN,1.6 and up,
OSRAM BT Control,TOOLS,nan,2,,"1,000+",Free,0.0,,Tools,"December 15, 2017",1.0.5,4.4 and up,
Vip视频免费看-BT磁力搜索,TOOLS,nan,20,,"1,000+",Free,0.0,,Tools,"June 8, 2018",1.2,4.0 and up,
BU Bookstore,SHOPPING,nan,2,,"1,000+",Free,0.0,,Shopping,"March 19, 2018",3.0.2,4.1 and up,
BU Dental GoGoldman,TRAVEL_AND_LOCAL,nan,0,,100+,Free,0.0,,Travel & Local,"September 1, 2017",1.2,4.4 and up,
Bu Hangi Uygulama ?,FAMILY,nan,1,,10+,Free,0.0,,Puzzle,"March 6, 2018",3.2.6z,4.0.3 and up,
BU Questrom Launch,TRAVEL_AND_LOCAL,nan,3,,100+,Free,0.0,,Travel & Local,"July 17, 2015",1.0.4,3.0 and up,
BU School of Public Health,TRAVEL_AND_LOCAL,nan,0,,10+,Free,0.0,,Travel & Local,"May 20, 2018",1.4,4.4 and up,
On a Bu Pour Vous OBPV,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"February 6, 2018",3.0,4.1 and up,
BU Beauty Rooms,BEAUTY,nan,1,,50+,Free,0.0,,Beauty,"February 17, 2017",1.0,4.4 and up,
Bu Hangi Firma?,FAMILY,nan,8,,100+,Free,0.0,,Trivia;Education,"December 10, 2017",3.3.6z,4.0.3 and up,
Bu Hangi Ünlü?,GAME,nan,1,,10+,Free,0.0,,Trivia,"June 9, 2018",3.3.7z,4.0.3 and up,
Bu Nedir ?,GAME,nan,0,,50+,Free,0.0,,Trivia,"April 15, 2018",3.1.6z,4.0.3 and up,
Kim Bu Youtuber?,FAMILY,nan,11,,"1,000+",Free,0.0,,Puzzle,"September 9, 2017",1.0,4.0 and up,
BU HANGİ ŞARKI ? - 2018,GAME,nan,4,,100+,Free,0.0,,Trivia,"June 2, 2018",3.1.7z,4.0.3 and up,
BU Alsace,BOOKS_AND_REFERENCE,nan,3,,100+,Free,0.0,,Books & Reference,"October 3, 2017",3.1.1,2.3 and up,
Bu Hangi Oyun ?,GAME,nan,2,,50+,Free,0.0,,Word,"March 11, 2018",3.1.6z,4.0.3 and up,
Bu Hangi Youtuber ?,GAME,nan,31,,"1,000+",Free,0.0,,Trivia,"August 31, 2017",3.2.2dk,4.0.3 and up,
Nedir Bu ?,GAME,nan,0,,10+,Free,0.0,,Trivia,"March 18, 2018",3.1.6z,4.0.3 and up,
Bu Hangi Film ?,FAMILY,nan,3,,100+,Free,0.0,,Puzzle,"August 31, 2017",3.2.2dk,4.0.3 and up,
Khrifa Hla Bu (Solfa),BOOKS_AND_REFERENCE,nan,0,,10+,Free,0.0,,Books & Reference,"July 8, 2018",1.0,2.1 and up,
Bu Hangi Dizi ?,GAME,nan,14,,"1,000+",Free,0.0,,Trivia,"May 4, 2018",3.1.7z,4.0.3 and up,
Bacterial Vaginosis,HEALTH_AND_FITNESS,nan,1,,100+,Free,0.0,,Health & Fitness,"February 21, 2018",1.2,4.0 and up,
Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,nan,1,,500+,Free,0.0,,Health & Fitness,"November 1, 2017",1.1,2.3 and up,
Bacterial Vaginosis Symptoms & Treatment,MEDICAL,nan,0,,500+,Free,0.0,,Medical,"January 18, 2018",1.1,4.0.3 and up,
Hilverda De Boer B.V. App,SHOPPING,nan,5,,500+,Free,0.0,,Shopping,"February 2, 2018",2.5.0,4.0.3 and up,
BV Forest,BUSINESS,nan,0,,100+,Free,0.0,,Business,"May 9, 2018",2.1.18,4.4 and up,
BV Aventure,TRAVEL_AND_LOCAL,nan,0,,100+,Free,0.0,,Travel & Local,"July 22, 2016",1.3.6,4.0 and up,
BV Link,BUSINESS,nan,10,,100+,Free,0.0,,Business,"April 11, 2018",1.3.0,4.1 and up,
Bacterial Vaginosis Treatment,MEDICAL,nan,0,,50+,Free,0.0,,Medical,"June 25, 2018",1.0,4.0 and up,
BV Bombers,SPORTS,nan,0,,100+,Free,0.0,,Sports,"January 31, 2017",7.1.5,4.0 and up,
BV MAAp,BUSINESS,nan,9,,100+,Free,0.0,,Business,"December 4, 2015",1.1.3,4.1 and up,
BV Taxi - Driver,MAPS_AND_NAVIGATION,nan,1,,10+,Free,0.0,,Maps & Navigation,"January 17, 2018",2.19.20180117,4.1 and up,
van Gennip Textiles BV,LIFESTYLE,nan,1,,100+,Free,0.0,,Lifestyle,"June 28, 2018",1.1.5,4.1 and up,
bacterial vaginosis,MEDICAL,nan,0,,10+,Free,0.0,,Medical,"March 26, 2018",1.0,4.0 and up,
PIO bv App,BUSINESS,nan,2,,10+,Free,0.0,,Business,"August 1, 2018",2.6.0,4.1 and up,
BV Rando,TRAVEL_AND_LOCAL,nan,0,,100+,Free,0.0,,Travel & Local,"July 22, 2016",1.2.4,4.0 and up,
Kovax Europe B.V.,BUSINESS,nan,17,,500+,Free,0.0,,Business,"September 10, 2017",24.0.11,4.0.3 and up,
DHV accountancy BV,BUSINESS,nan,0,,10+,Free,0.0,,Business,"April 21, 2016",1.0,4.0 and up,
BV Frankfurt inside,SPORTS,nan,3,,50+,Free,0.0,,Sports,"June 21, 2018",1.5,4.4 and up,
BV Teknisk App,BUSINESS,nan,0,,50+,Free,0.0,,Business,"January 15, 2016",4.1.2099,4.0 and up,
BV Productions,BUSINESS,nan,0,,1+,Free,0.0,,Business,"October 25, 2016",1.0.1,4.0 and up,
PIO bv Transport App,BUSINESS,nan,0,,5+,Free,0.0,,Business,"March 22, 2018",1.0.0,4.1 and up,
Home Remedies for Bacterial Infections,HEALTH_AND_FITNESS,nan,0,,50+,Free,0.0,,Health & Fitness,"April 19, 2018",1.0,2.2 and up,
Learn SAP BW,BOOKS_AND_REFERENCE,nan,2,,500+,Free,0.0,,Books & Reference,"February 13, 2018",1.1,4.0 and up,
BW SmartLife,TOOLS,nan,0,,100+,Free,0.0,,Tools,"December 5, 2017",1.1.8,4.1 and up,
Learn SAP BW on HANA,BOOKS_AND_REFERENCE,nan,0,,500+,Free,0.0,,Books & Reference,"February 13, 2018",1.1,4.0 and up,
Analog BW - Camera filter effect foto film retouch,PHOTOGRAPHY,nan,2,,100+,Free,0.0,,Photography,"May 23, 2018",1.1,4.4 and up,
BW Ultra,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"July 3, 2018",1.0,4.0 and up,
BW-IVMS,PRODUCTIVITY,nan,0,,100+,Free,0.0,,Productivity,"July 26, 2018",12.0.18071400,4.1 and up,
IP address BW,PRODUCTIVITY,nan,7,,500+,Free,0.0,,Productivity,"November 20, 2014",1.0,2.2 and up,
BW Switch,GAME,nan,1,,10+,Free,0.0,,Arcade,"April 16, 2018",1.25,4.1 and up,
Tutorials for SAP BW Offline,FAMILY,nan,1,,100+,Free,0.0,,Education,"December 21, 2017",1.0,4.0 and up,
BW Fuhlenbrock,SPORTS,nan,4,,100+,Free,0.0,,Sports,"September 27, 2017",4.2.0,4.1 and up,
BW eServices,BUSINESS,nan,1,,10+,Free,0.0,,Business,"June 5, 2018",1.0,4.2 and up,
BW t&t,PRODUCTIVITY,nan,2,,10+,Free,0.0,,Productivity,"December 15, 2016",1.0,4.1 and up,
EBook For SAP BW ON HANA Learning Free,FAMILY,nan,0,,50+,Free,0.0,,Education,"April 2, 2018",1.0.1,4.0 and up,
Bx-WiFi-GI,VIDEO_PLAYERS,nan,0,,100+,Free,0.0,,Video Players & Editors,"August 15, 2017",1.3.6,4.1 and up,
BX Thailand - Crypto Tracking & Analyse Bitcoin,FINANCE,nan,2,,100+,Free,0.0,,Finance,"March 10, 2018",1.7,4.0.3 and up,
Bx Access 4d,TOOLS,nan,1,,100+,Free,0.0,,Tools,"April 29, 2016",2.2.1,4.0 and up,
bX Thailand Simple Market Price and Alert,FINANCE,nan,8,,"1,000+",Free,0.0,,Finance,"July 29, 2018",2.5.2,4.4 and up,
QR & Barcode Scanner BX PRO,TOOLS,nan,4,,"1,000+",Free,0.0,,Tools,"October 30, 2017",1.0,4.2 and up,
CSHS BX,FAMILY,nan,0,,100+,Free,0.0,,Education,"April 17, 2018",1.0.5.170418-cardspl,4.4 and up,
Kick Axe Bx,HEALTH_AND_FITNESS,nan,0,,1+,Free,0.0,,Health & Fitness,"June 7, 2017",1.0.1,4.0 and up,
C3-C4-PİCASSO-ELYSEE RACİNG,GAME,nan,12,,"1,000+",Free,0.0,,Arcade,"February 12, 2017","1,01",4.0 and up,
Driving Cars Simulator Citroen,GAME,nan,3,,100+,Free,0.0,,Racing,"April 5, 2018",1.0,4.4 and up,
B.Z. Live-Ticker,NEWS_AND_MAGAZINES,nan,114,,"10,000+",Free,0.0,,News & Magazines,"May 25, 2018",1.6,4.2 and up,
BZ Bingo,FAMILY,nan,1,,100+,Free,0.0,,Entertainment,"April 3, 2018",1.3,4.0.3 and up,
BZ Berner Zeitung E-Paper,NEWS_AND_MAGAZINES,nan,4,,"1,000+",Free,0.0,,News & Magazines,"July 30, 2018",5.1.1,4.1 and up,
Dragon B.Z Wallpapers,PERSONALIZATION,nan,0,,10+,Free,0.0,,Personalization,"May 6, 2018",2.1,4.0.3 and up,
BZ Langenthaler Tagblatt E-Paper,NEWS_AND_MAGAZINES,nan,0,,10+,Free,0.0,,News & Magazines,"July 30, 2018",5.1.1,4.1 and up,
BZ Delivery,SHOPPING,nan,1,,500+,Free,0.0,,Shopping,"January 15, 2018",1.1.0,4.0.3 and up,
Dragon BZ Wallpapers HD,PERSONALIZATION,nan,5,,"1,000+",Free,0.0,,Personalization,"April 4, 2018",1.11,4.0 and up,
BZ Dealer,PRODUCTIVITY,nan,5,,500+,Free,0.0,,Productivity,"October 31, 2017",1.0.3,4.0.3 and up,
BZ-Digital,NEWS_AND_MAGAZINES,nan,4,,100+,Free,0.0,,News & Magazines,"March 5, 2018",2.4.1,4.4 and up,
BZ Berner Oberländer,NEWS_AND_MAGAZINES,nan,64,,"1,000+",Free,0.0,,News & Magazines,"August 3, 2018",7.5.9.1,4.1 and up,
bz Basel E-Paper,NEWS_AND_MAGAZINES,nan,72,,"5,000+",Free,0.0,,News & Magazines,"August 24, 2017",5.1.4,4.4 and up,
BZ Langenthaler Tagblatt,VIDEO_PLAYERS,nan,22,,"1,000+",Free,0.0,,Video Players & Editors,"August 3, 2018",7.5.9.1,4.1 and up,
Animal Hunting: Sniper Shooting,GAME,nan,0,,50+,Free,0.0,,Action,"July 6, 2018",1.0,4.0 and up,
WISE- MOBILE PORTAL,TOOLS,nan,3,,500+,Free,0.0,,Tools,"July 30, 2015",1.0.0.4,2.2 and up,
iBiznes24 mobile,FINANCE,nan,38,,"5,000+",Free,0.0,,Finance,"June 30, 2018",1.8.1,4.4 and up,
CA Mobile Authenticator,BUSINESS,nan,9,,"1,000+",Free,0.0,,Business,"December 15, 2016",1.0.0,4.2 and up,
CA Latam Partners,BUSINESS,nan,0,,10+,Free,0.0,,Business,"August 3, 2018",1.1.2,4.3 and up,
CA Technologies,FAMILY,nan,1,,100+,Free,0.0,,Puzzle,"October 20, 2017",1.093,4.1 and up,
Patchcord.ca Inc. App Launcher,BUSINESS,nan,0,,10+,Free,0.0,,Business,"December 23, 2016",1.21,4.0 and up,
Register.ca Mobile,PRODUCTIVITY,nan,0,,100+,Free,0.0,,Productivity,"August 19, 2016",2.0,5.0 and up,
CB SMART LIFE,TOOLS,nan,30,,500+,Free,0.0,,Tools,"July 3, 2018",2.4.0,4.1 and up,
CB Martial Arts,HEALTH_AND_FITNESS,nan,0,,10+,Free,0.0,,Health & Fitness,"May 15, 2018",1.1.7,4.1 and up,
C.B. Shop,SHOPPING,nan,19,,100+,Free,0.0,,Shopping,"May 9, 2017",1.0.1,4.0.3 and up,
CB NFC Pendant,HEALTH_AND_FITNESS,nan,0,,50+,Free,0.0,,Health & Fitness,"October 4, 2017",1.0.2,4.1 and up,
WRLP CB Repeater,FAMILY,nan,14,,"1,000+",Free,0.0,,Entertainment,"July 21, 2018",1.1.11,2.1 and up,
Minwa HA ( C.B ),HOUSE_AND_HOME,nan,0,,50+,Free,0.0,,House & Home,"September 15, 2017",1.0.0,4.1 and up,
CB STARS,FAMILY,nan,1,,10+,Free,0.0,,Education,"December 30, 2017",1.0,1.6 and up,
CB Mobile,BUSINESS,nan,3,,100+,Free,0.0,,Business,"April 26, 2018",10,4.0 and up,
CB TV,FAMILY,nan,2,,100+,Free,0.0,,Strategy,"September 13, 2016",1.0.0,4.0.3 and up,
CB SmartCAR Monitor,TOOLS,nan,1,,10+,Free,0.0,,Tools,"July 20, 2017",4.0,4.3 and up,
CB Mobile GA,FINANCE,nan,1,,100+,Free,0.0,,Finance,"November 21, 2017",1.9.1,4.1 and up,
Cádiz CB Gades,SPORTS,nan,1,,10+,Free,0.0,,Sports,"August 5, 2018",opciÃ³n de cerrar,4.1 and up,
CB Land,BUSINESS,nan,0,,100+,Free,0.0,,Business,"March 13, 2018",6.3.5,4.1 and up,
APagri CD,PRODUCTIVITY,nan,5,,10+,Free,0.0,,Productivity,"May 26, 2018",Varies with device,Varies with device,
Design innovation CD Cassette,LIFESTYLE,nan,5,,500+,Free,0.0,,Lifestyle,"February 6, 2017",1.0,2.3 and up,
CD Events,BUSINESS,nan,1,,100+,Free,0.0,,Business,"March 27, 2015",0.9.0,2.3.3 and up,
PRIMATURE.CD,NEWS_AND_MAGAZINES,nan,6,,100+,Free,0.0,,News & Magazines,"October 30, 2017",6.3.7.1,4.1 and up,
CD Roma's,BUSINESS,nan,2,,100+,Free,0.0,,Business,"June 4, 2015",2.00.0.3,4.0.3 and up,
INTERKINOIS.CD,NEWS_AND_MAGAZINES,nan,1,,5+,Free,0.0,,News & Magazines,"June 9, 2018",1.0,4.0.3 and up,
CD Live - Club del Deportista,LIFESTYLE,nan,8,,500+,Free,0.0,,Lifestyle,"June 12, 2018",4.1,4.1 and up,
Creative CD Letter Holder,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"November 15, 2017",7.1,4.0 and up,
CD View Lite,TOOLS,nan,2,,100+,Free,0.0,,Tools,"February 2, 2018",1.0.180202,4.1 and up,
CD - Teach me ABC English L1,FAMILY,nan,2,,500+,Free,0.0,,Education,"June 18, 2017",1.0.0,4.0 and up,
Best Design CD Ideas,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"April 18, 2018",1.0.0,4.0.3 and up,
CD Carpe Diem App,FAMILY,nan,17,,100+,Free,0.0,,Education,"July 18, 2018",2,4.1 and up,
CD JUANITO,SPORTS,nan,6,,500+,Free,0.0,,Sports,"October 26, 2017",6.0,4.1 and up,
CD Music,LIBRARIES_AND_DEMO,nan,1,,100+,Free,0.0,,Libraries & Demo,"March 30, 2018",1.0,4.4 and up,
DIY cd rom ideas,LIFESTYLE,nan,5,,500+,Free,0.0,,Lifestyle,"October 17, 2016",1.0,2.3.3 and up,
Easy DIY CD Craft Ideas,ART_AND_DESIGN,nan,7,,"5,000+",Free,0.0,,Art & Design,"May 30, 2018",1.0,2.3 and up,
Kiosque CD,TRAVEL_AND_LOCAL,nan,0,,5+,Free,0.0,,Travel & Local,"June 18, 2018",4.6.2201,4.3 and up,
DIY Recycled CD Wall Art,LIFESTYLE,nan,3,,"1,000+",Free,0.0,,Lifestyle,"December 14, 2016",1.0,2.3 and up,
CD View,TOOLS,nan,0,,500+,Free,0.0,,Tools,"February 6, 2018",1.0.180206,4.1 and up,
US 115th CD,TRAVEL_AND_LOCAL,nan,0,,5+,Free,0.0,,Travel & Local,"November 3, 2017",106,4.0.3 and up,
STADE.CD,NEWS_AND_MAGAZINES,nan,0,,5+,Free,0.0,,News & Magazines,"June 9, 2018",1.0,4.0.3 and up,
OBJECTIFINFOS.CD,NEWS_AND_MAGAZINES,nan,2,,50+,Free,0.0,,News & Magazines,"May 23, 2018",1.1,4.1 and up,
CD Padel Mora,SPORTS,nan,1,,50+,Free,0.0,,Sports,"June 14, 2018",7.3,4.0 and up,
Diligan CD VR,MEDICAL,nan,1,,50+,Free,0.0,,Medical,"May 21, 2018",1.0,4.4 and up,
CD Supply,BUSINESS,nan,0,,5+,Free,0.0,,Business,"May 28, 2018",2.3.2,5.0 and up,
CE SmartApp.com,BUSINESS,nan,0,,100+,Free,0.0,,Business,"March 16, 2018",102.0.875,4.2 and up,
ABAI CE Scanner,FAMILY,nan,0,,"1,000+",Free,0.0,,Education,"January 23, 2018",1.3,4.1 and up,
C-E Federal Credit Union,FINANCE,nan,1,,500+,Free,0.0,,Finance,"March 23, 2018",3.0.6,4.1 and up,
QUI EST CE ?,FAMILY,nan,7,,"1,000+",Free,0.0,,Puzzle,"October 11, 2015",1.0,2.2 and up,
NetApp CE,BUSINESS,nan,0,,100+,Free,0.0,,Business,"February 27, 2018",v6.6.0,5.0 and up,
CE-STRONG,FAMILY,nan,0,,100+,Free,0.0,,Education,"June 17, 2016",1.0.4,4.0 and up,
Qu'est ce qui est jaune et qui attend ?,FAMILY,nan,10,,500+,Free,0.0,,Entertainment,"July 13, 2017",1.1 (j'sais pas),4.4 and up,
CE-SETRAM l’Appli,LIBRARIES_AND_DEMO,nan,0,,100+,Free,0.0,,Libraries & Demo,"December 5, 2017",1.1.8,4.0.3 and up,
CE KISIO,LIFESTYLE,nan,1,,100+,Free,0.0,,Lifestyle,"February 5, 2018",1.0.1,4.1 and up,
